child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],sentence
eddie,0.00012196208363932205,0.00012161728319388769,4.52439997731437e-05,4.5325684592193756e-05,0.5592052950650773,0,0.9999547316546029,0.9999547379240405,7
eddie,0.0013834466685622225,0.00011741660084083655,4.5289798395432164e-05,4.5297561036590575e-05,0.0010229005180238434,0,0.9999546213900558,0.9999546430121744,7
eddie,0.0005342049126040859,0.00010123077751850947,4.527765139357479e-05,4.5352412928427036e-05,6.704201798819009e-05,0,0.9999546883248347,0.999954718819735,7
eddie,4.5290072899363536e-05,0.9999546768574209,0.999954611169381,0.9999546572970829,4.5322812583037584e-05,0,4.5260091164503386e-05,4.5279913146028394e-05,8
eddie,4.535656565904935e-05,0.9999547274178959,4.524639740573358e-05,4.53873992890529e-05,4.528737483674584e-05,0,4.530655515609209e-05,4.534497529269891e-05,8
eddie,4.5356897229940895e-05,4.537153531985213e-05,4.5303478914393124e-05,4.529446407081657e-05,4.528532633167127e-05,0,0.9999547478173706,0.9999546866341444,8
eddie,0.006818734394080814,4.526793055490032e-05,4.532216547797625e-05,4.5365571433031675e-05,4.535769865729123e-05,0,0.999954743638648,0.999954749379117,8
eddie,0.00010681955311649353,4.5281449669873794e-05,4.532581615203977e-05,4.537963534905261e-05,4.538747625592925e-05,0,0.9999547347731389,0.9999546603698676,8
eddie,4.524183148680509e-05,4.525018045487436e-05,4.52439997731437e-05,4.5325684592193756e-05,0.5814066785326462,0,0.9999547316546029,0.9999547379240405,8
eddie,0.0009834071536768442,4.5245062534697504e-05,4.5289798395432164e-05,4.5297561036590575e-05,0.00018689551766091518,0,0.9999546213900558,0.9999546430121744,8
eddie,0.0001255404314299824,4.5396121157818814e-05,4.527765139357479e-05,4.5352412928427036e-05,4.5252256232450954e-05,0,0.9999546883248347,0.999954718819735,8
eddie,4.5295580528278294e-05,0.9999546768574209,0.999954611169381,0.9999546572970829,4.5322812583037584e-05,0,4.5260091164503386e-05,4.5279913146028394e-05,9
eddie,4.535656565904935e-05,0.9999547274178959,4.524639740573358e-05,4.53873992890529e-05,4.528737483674584e-05,0,4.530655515609209e-05,4.534497529269891e-05,9
eddie,4.5356897229940895e-05,4.537153531985213e-05,4.5303478914393124e-05,4.529446407081657e-05,4.528532633167127e-05,0,0.9999547478173706,0.9999546866341444,9
eddie,0.0496140671977459,4.526793055490032e-05,4.532216547797625e-05,4.5365571433031675e-05,4.535769865729123e-05,0,0.999954743638648,0.999954749379117,9
eddie,4.525897762842814e-05,4.5281449669873794e-05,4.532581615203977e-05,4.537963534905261e-05,4.538747625592925e-05,0,0.9999547347731389,0.9999546603698676,9
eddie,4.524183148680509e-05,4.525018045487436e-05,4.52439997731437e-05,4.5325684592193756e-05,0.6037033616054364,0,0.9999547316546029,0.9999547379240405,9
eddie,0.00020810561169048541,4.5245062534697504e-05,4.5289798395432164e-05,4.5297561036590575e-05,4.53270380689111e-05,0,0.9999546213900558,0.9999546430121744,9
eddie,4.538587470883097e-05,4.5396121157818814e-05,4.527765139357479e-05,4.5352412928427036e-05,4.5252256232450954e-05,0,0.9999546883248347,0.999954718819735,9
